2021-07-27 5:00,36943.01,37200,36861.68,37082.95,594197417,155541
2021-07-27 4:00,36819.12,37112.44,36669.12,36943.02,839809965.5,187043
2021-07-27 3:00,36531.03,36985,36384.31,36819.12,833075727.7,208185
2021-07-27 2:00,36879.84,37166.55,36435.55,36531.04,1215857359,271714
2021-07-27 1:00,37428.68,37479.46,36750.38,36879.84,1257974544,269407
2021-07-27 0:00,37218.09,37500,36940,37428.68,1129152991,237958
2021-07-26 23:00,37569.72,37727.11,37150,37218.09,1250006038,244293
2021-07-26 22:00,37119.99,37649.54,36700,37569.73,1664502612,332099
2021-07-26 21:00,37748.32,37867.97,36826.29,37119.99,2295863124,509555
2021-07-26 20:00,39358.4,39521.95,37302.58,37748.34,4907655647,942507
2021-07-26 19:00,39689.99,40578.93,39253.61,39358.4,2833837200,552090
2021-07-26 18:00,39198.19,40023.43,39151.92,39690,1904802050,374641
2021-07-26 17:00,39043.12,39377,38627,39198.18,1211766559,250514
2021-07-26 16:00,38536.93,39487.6,38475,39043.13,2379180416,461557
2021-07-26 15:00,38307.85,38648,38210,38537,662413797.4,152509
2021-07-26 14:00,38301.33,38500,38115,38307.85,743491050.7,162049
2021-07-26 13:00,38634.01,38634.01,37900,38300.01,1819745546,347727
2021-07-26 12:00,38468.05,38882.89,38208.1,38634.01,1135147358,227836
2021-07-26 11:00,38588.24,38750,38342.01,38468.05,655115663.8,155533
2021-07-26 10:00,38212.98,38699,38084.4,38588.24,794523799,170566
2021-07-26 9:00,38198.79,38398.91,38000,38212.99,766160376,166935
2021-07-26 8:00,38159.99,38333.11,37666,38199.99,1330340441,288247
2021-07-26 7:00,38630.1,38851.55,37778,38157.02,1559752551,321393
2021-07-26 6:00,38555.88,39284.65,38371.44,38630.09,2068714637,406243
2021-07-26 5:00,38266.56,38610,38203.27,38555.88,666986891.7,148721
2021-07-26 4:00,38276.53,38594.18,38131.58,38266.41,1004791715,196356
2021-07-26 3:00,38044.61,38385.99,37960,38276.54,869976550.5,178425
2021-07-26 2:00,38321.08,38545.96,37837.4,38044.62,2065910364,382406
2021-07-26 1:00,36736.4,48168.6,36658.09,38321.08,6984664068,1645348
2021-07-26 0:00,35370.67,36895.39,35185.49,36736.4,2900324174,539326
2021-07-25 23:00,34616.71,35400,34546.53,35370.66,1798684216,348930
2021-07-25 22:00,34510.02,34650,34420.84,34620.07,285036153.7,85295
2021-07-25 21:00,34409.03,34550,34374.41,34510.01,275468906.5,92103
2021-07-25 20:00,34312.89,34453,34260,34409.04,289670366.6,82508
2021-07-25 19:00,34372.55,34584.4,34159,34312.9,730704808.6,159497
2021-07-25 18:00,34427.3,34454.84,34321,34372.3,299358816.5,88138
2021-07-25 17:00,34181.32,34430,34136.93,34427.3,645423457.1,148662
2021-07-25 16:00,34152.77,34241.22,34063.14,34181.32,395640469.6,110744
2021-07-25 15:00,34092.27,34265,33947.73,34152.77,743497635,186503
2021-07-25 14:00,34160.25,34162.71,33853,34092.26,1004251182,213377
2021-07-25 13:00,34267.01,34335.11,34015.38,34160.24,692736704,165180
2021-07-25 12:00,34366.62,34399.75,34185.41,34267,412599774.9,117576
2021-07-25 11:00,34328.33,34466.75,34250.02,34366.63,420860985.1,110519
2021-07-25 10:00,34480.45,34558.27,34250.01,34328.32,470975068.2,127388
2021-07-25 9:00,34546.01,34599.87,34301.68,34480.45,551132367.2,136061
